Filename                                                         Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
SwiftMTPQuirks/Public/QuirkDatabase.swift                             97                 0   100.00%          23                 0   100.00%         183                 0   100.00%           0                 0         -
SwiftMTPTransportLibUSB/InterfaceProbe.swift                         154               154     0.00%          27                27     0.00%         300               300     0.00%           0                 0         -
SwiftMTPTransportLibUSB/MockTransport.swift                           88                48    45.45%          51                27    47.06%         158                74    53.16%           0                 0         -
SwiftMTPTransportLibUSB/ManagerBridge.swift                           10                 5    50.00%           3                 2    33.33%          26                13    50.00%           0                 0         -
SwiftMTPTransportLibUSB/USBDeviceWatcher.swift                        58                58     0.00%          15                15     0.00%         113               113     0.00%           0                 0         -
SwiftMTPTransportLibUSB/PTPContainer+USB.swift                        23                 1    95.65%          12                 1    91.67%          67                 1    98.51%           0                 0         -
SwiftMTPTransportLibUSB/LibUSBContext.swift                           12                 3    75.00%           7                 2    71.43%          37                 4    89.19%           0                 0         -
SwiftMTPTransportLibUSB/LibUSBTransport.swift                        394               354    10.15%          89                83     6.74%         595               519    12.77%           0                 0         -
SwiftMTPTransportLibUSB/MockTransportFactory.swift                    14                 8    42.86%           4                 1    75.00%          44                11    75.00%           0                 0         -
SwiftMTPTransportLibUSB/LibUSBTransportFactory.swift                  11                 4    63.64%           1                 0   100.00%          15                 0   100.00%           0                 0         -
SwiftMTPFileProvider/DomainEnumerator.swift                           66                17    74.24%          18                 5    72.22%         319                36    88.71%           0                 0         -
SwiftMTPFileProvider/FileProviderManager.swift                        37                11    70.27%          22                 3    86.36%          74                 9    87.84%           0                 0         -
SwiftMTPFileProvider/MTPFileProviderItem.swift                        31                 1    96.77%          10                 1    90.00%          66                 1    98.48%           0                 0         -
SwiftMTPFileProvider/MTPDeviceService.swift                           23                 3    86.96%          15                 2    86.67%          46                 4    91.30%           0                 0         -
SwiftMTPFileProvider/MTPFileProviderExtension.swift                   54                29    46.30%          18                 6    66.67%         297               122    58.92%           0                 0         -
SwiftMTPFileProvider/ChangeSignaler.swift                             14                13     7.14%           5                 4    20.00%          35                32     8.57%           0                 0         -
SwiftMTPXPC/MTPXPCListener.swift                                      11                 0   100.00%           9                 0   100.00%          54                 0   100.00%           0                 0         -
SwiftMTPXPC/MTPXPCServiceImpl.swift                                   70                 9    87.14%          19                 1    94.74%         317                12    96.21%           0                 0         -
SwiftMTPXPC/Protocol.swift                                            65                 8    87.69%          36                 0   100.00%         186                 0   100.00%           0                 0         -
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                               3786              1296    65.77%        1407               416    70.43%        9982              2420    75.76%           0                 0         -
